,Bearing 1,Bearing 2,Bearing 3,Bearing 4
2003-10-22 17:54:13,0.10468211338444133,0.10766736657063178,0.10829405732701779,0.0973287269886202
2003-10-22 18:04:13,0.10423531422432634,0.10650314956784968,0.10753322916157977,0.09790248547292095
2003-10-22 18:14:13,0.10389892084574368,0.1072445431905855,0.10770843302895577,0.09731363836124636
2003-10-22 18:24:13,0.10615039796864974,0.10766013965525582,0.10771902924947517,0.09753064114458528
2003-10-22 18:34:13,0.10505991503491337,0.10787123394696942,0.1084326383124169,0.09746926119439189
2003-10-22 18:44:13,0.10512534791737788,0.10782372186141882,0.10835641388739586,0.09720669954587492
2003-10-22 18:54:13,0.10519600566433765,0.10873758484300958,0.10807656623858543,0.09772352165632836
2003-10-22 19:04:13,0.10773611992773002,0.10850021973729122,0.10817901264710078,0.09738707944723703
2003-10-22 19:14:13,0.10876629718247904,0.1080556667806038,0.10770926314761409,0.09795229259240935
2003-10-22 19:24:13,0.1065104253137352,0.10803686703452257,0.10848727965232641,0.09774432345329212
2003-10-22 19:34:13,0.10765574490941922,0.10862087992577718,0.10895024171102106,0.09781903413252459
2003-10-22 19:44:13,0.1078200107427107,0.1079769519996099,0.10791698813418589,0.0981265686801103
2003-10-22 19:54:13,0.10720044924068473,0.10880062503051847,0.10816128717222528,0.09767586307925025
2003-10-22 20:04:13,0.10799521461008765,0.10729239708970106,0.1091525953415688,0.0977932027931029
2003-10-22 20:14:13,0.10740895551540501,0.10815811318911886,0.10859529273890296,0.09752170516138332
2003-10-22 20:24:13,0.1074393769227007,0.10831344303921087,0.1082263294106148,0.0982527955466556
2003-10-22 20:34:13,0.10751760339860233,0.1078436935397221,0.10852238878851402,0.09786307925191441
2003-10-22 20:44:13,0.10746218077054483,0.10843346843107508,0.10788554128619435,0.09830792519165796
2003-10-22 20:54:13,0.10901816494945973,0.10825401630938987,0.10840690463401491,0.09801948337320988
2003-10-22 21:04:13,0.10712275990038501,0.10797910054201822,0.10854548561941423,0.09763450363787107
2003-10-22 21:14:13,0.10708403730650864,0.10844655500756875,0.10848698666927035,0.09817095561306478
2003-10-22 21:24:13,0.10719854485082203,0.10805049074661834,0.1079541969822747,0.09819649396943045
2003-10-22 21:34:13,0.10805171150935076,0.10881317447140884,0.10901137750866659,0.09833888373455546
2003-10-22 21:44:13,0.10829049269983751,0.10821993261389702,0.10872259387665366,0.09789311001513576
2003-10-22 21:54:13,0.10772078714780932,0.10773787782606473,0.10841295961716825,0.09746257141461838
2003-10-22 22:04:13,0.1079975096440245,0.1080952194931383,0.10849929195761404,0.09863162263782219
2003-10-22 22:14:13,0.10813316079886655,0.10886879242150471,0.10816543776551447,0.09807974022168783
2003-10-22 22:24:13,0.10781756921724596,0.10900126959324095,0.10816089652815024,0.09808525806923996
2003-10-22 22:34:13,0.1075897260608415,0.10792528932076753,0.10859724595927468,0.09839743151520877
2003-10-22 22:44:13,0.10802041115288787,0.10821675863079211,0.10913579764636876,0.09762713023096758
2003-10-22 22:54:13,0.10814961668050174,0.1081401435616963,0.10836495922652438,0.09792480101567301
2003-10-22 23:04:13,0.10744181844816594,0.1082129498510662,0.10714429415498725,0.09569173299477367
2003-10-22 23:14:13,0.1082249133258451,0.10848234777088636,0.10811480052736902,0.09891371649006063
2003-10-22 23:24:13,0.10915244885004077,0.10779237267444715,0.10785697543825301,0.10364280482445291
2003-10-22 23:34:13,0.10756804531471222,0.1086803554861072,0.10827442746227711,0.09740089848136894
2003-10-22 23:44:13,0.10822261829190846,0.10814263391767152,0.10817618047756257,0.09820279310513062
2003-10-22 23:54:13,0.10829718247961201,0.10849694809316829,0.10934161824307723,0.09778719664045876
2003-10-23 00:04:13,0.10891005420186496,0.10943957224473834,0.10917725474876606,0.09882889789540344
2003-10-23 00:14:13,0.10863992382440464,0.10755437277210726,0.10860447287465094,0.09821402412226922
2003-10-23 00:24:13,0.10740260754919614,0.10816035939254813,0.1089381317447136,0.09826500317398103
2003-10-23 00:34:13,0.10780731481029239,0.10792992821915055,0.10822525513941099,0.09883256018360127
2003-10-23 00:44:13,0.10857068216221408,0.1087498413008439,0.10935299575174524,0.0980184579325143
2003-10-23 00:54:13,0.10938703061672943,0.10895634552468333,0.10842619268518894,0.09815547634161653
2003-10-23 01:04:13,0.10756726402656293,0.10846320621124038,0.10864456272278833,0.0984094438204976
2003-10-23 01:14:13,0.10708442795058261,0.10789418428634226,0.10838224522681685,0.09780067386102609
2003-10-23 01:24:13,0.1075712192978165,0.10842145612578696,0.10862463987499456,0.09779369109819663
2003-10-23 01:34:13,0.1076513501635818,0.10854519263635946,0.1078696713706715,0.09730299331021845
2003-10-23 01:44:13,0.10776322086039247,0.10842096782069387,0.10908603935738954,0.09730836466624143
2003-10-23 01:54:13,0.10793295571072783,0.10860251965427913,0.10858860295912769,0.09690810098149116
2003-10-23 02:04:13,0.10798022364373142,0.10862039162068444,0.1083867376336735,0.0976223936715643
2003-10-23 02:14:13,0.10792812149030642,0.10838366131158757,0.10912749645978795,0.11030060061526298
2003-10-23 02:24:13,0.10748425216074901,0.10884188681087954,0.10844992431271018,0.09600195322036975
2003-10-23 02:34:13,0.10778851506421104,0.1086664387909559,0.10973577811416478,0.0978699643537262
2003-10-23 02:44:13,0.10786244445529507,0.10824200400410088,0.1091397040871133,0.09713110991747484
2003-10-23 02:54:13,0.1073357585819615,0.10844733629571715,0.10711440988329417,0.09635411885345761
2003-10-23 03:04:13,0.10802636847502295,0.10910381366277566,0.10874925533473281,0.09693280921919827
2003-10-23 03:14:13,0.10764636945163221,0.10844445529566824,0.10876385565701396,0.09699726549147696
2003-10-23 03:24:13,0.10778553640314424,0.1075095951950781,0.10818330973191972,0.09696122857561161
2003-10-23 03:34:13,0.10702402461057584,0.10832804336149192,0.10795605254162748,0.09689574686263774
2003-10-23 03:44:13,0.1085989550270996,0.10840114263391722,0.108463108550221,0.09688207432003298
2003-10-23 03:54:13,0.1086553054348348,0.10902089945798113,0.10791601152400025,0.09701611406806838
2003-10-23 04:04:13,0.10753112944967914,0.10880433614922583,0.10826344059768432,0.09722139752917504
2003-10-23 04:14:13,0.10788964304897719,0.10757639533180263,0.10836012500610334,0.09772147077493877
2003-10-23 04:24:13,0.1077520386737631,0.10812935201914073,0.10739181600664002,0.09787123394696803
2003-10-23 04:34:13,0.10888876409980908,0.10781791103081148,0.10838800722691529,0.09699877923726548
2003-10-23 04:44:13,0.10765530543483516,0.10688808047267884,0.10843131988866579,0.0965725865520754
2003-10-23 04:54:13,0.10785248303139763,0.10862805801064469,0.10841886810879439,0.09636198056545534
2003-10-23 05:04:13,0.10744518775330757,0.10773734069046319,0.10861179745104675,0.09662581180721586
2003-10-23 05:14:13,0.10842404414277966,0.10775169686019814,0.1088278236242004,0.0967438839787079
2003-10-23 05:24:13,0.10776917818252843,0.10785389911616675,0.10803393720396422,0.0970347184921121
2003-10-23 05:34:13,0.10809219200156203,0.1081231505444605,0.10852644172078575,0.09747575565212942
2003-10-23 05:44:13,0.10752790663606479,0.10768289467259133,0.10856501782313557,0.09721158259680436
2003-10-23 05:54:13,0.10712119732408687,0.10777694223350731,0.10810659700180633,0.09624639874993647
2003-10-23 06:04:13,0.1081911226134079,0.107996533033839,0.10827579471653832,0.09699038038966554
2003-10-23 06:14:13,0.10846369451633255,0.10831881439523369,0.10884667220079045,0.09605815713657642
2003-10-23 06:24:13,0.10792978172762328,0.10820220713902008,0.10880218760681636,0.09652365838175479
2003-10-23 06:34:13,0.10710542506958254,0.10782401484447399,0.10814976317202851,0.09715269300258675
2003-10-23 06:44:13,0.1078271399970685,0.10808140045900624,0.10883832218370036,0.09682054787831251
2003-10-23 06:54:13,0.10759768543385827,0.10779037062356506,0.10810659700180648,0.09687431026905413
2003-10-23 07:04:13,0.10841608476976337,0.10793544606670154,0.10765247326529619,0.09681107475950779
2003-10-23 07:14:13,0.10896811367742516,0.10819717759656211,0.10873792665657507,0.09671121636798498
2003-10-23 07:24:13,0.1082868792421502,0.10827130230968167,0.10893085599882767,0.09710288588309761
2003-10-23 07:34:13,0.10678202060647338,0.10681825284437632,0.10821573319009678,0.09650920455100151
2003-10-23 07:44:13,0.10810967332389149,0.10797792860979526,0.10919468724058717,0.0969617168807052
2003-10-23 07:54:13,0.10707109722154352,0.10765393818057452,0.1083356609209425,0.09643024561745951
2003-10-23 08:04:13,0.10856868011133301,0.1081869720201178,0.10881419991210488,0.09756911958591553
2003-10-23 08:14:13,0.10881102592900022,0.10777923726744451,0.10899111284730653,0.09693925484642588
2003-10-23 08:24:13,0.10823228673274962,0.10797870989794443,0.10860613311196837,0.0966701987401706
2003-10-23 08:34:13,0.10753982128033582,0.1085910444845935,0.10857766492504461,0.09705674105180692
2003-10-23 08:44:13,0.10836701010791513,0.10789301235411818,0.10798569266077408,0.09725611602128821
2003-10-23 08:54:13,0.10903579276331819,0.10890189950681134,0.10875970506372334,0.09726905610625297
2003-10-23 09:04:13,0.10859133746764886,0.10849753405927988,0.10903530445822464,0.097396454905023
2003-10-23 09:14:13,0.10776663899604448,0.1073175936325016,0.10833829776844583,0.09714448947702348
2003-10-23 09:24:13,0.10877992089457443,0.10856872894184244,0.10940719761707089,0.09687836320132658
2003-10-23 09:34:13,0.10810024903559706,0.10807207383172936,0.10838507739635586,0.09677054543678654
2003-10-23 09:44:13,0.10829210410664528,0.10857234239953108,0.10909023878118938,0.09733570975145049
2003-10-23 09:54:13,0.10721534254602173,0.10871404853752538,0.10868186923189571,0.09745759070266995
2003-10-23 10:04:13,0.10740001953220177,0.10782689584452287,0.10829557107280577,0.09768890082523382
2003-10-23 10:14:13,0.10780536158992078,0.10812319937496946,0.10810840373065059,0.09689384247277535
2003-10-29 14:39:46,0.12692812149030744,0.12573123687680088,0.1317909565896772,0.11753088529713221
2003-10-29 14:49:46,0.1267441769617661,0.12581410225108733,0.13096054494848425,0.11711997656135471
2003-10-29 14:59:46,0.12691454660872079,0.12607954489965345,0.1320501489330533,0.1177620000976604
2003-10-29 15:09:46,0.12650656770350138,0.12494618877874986,0.1303487474974361,0.11669158650324625
2003-10-29 15:19:46,0.12726480785194613,0.1259534156941251,0.12954470433126639,0.11795195077884522
2003-10-29 15:29:46,0.12912378534108154,0.12664026563797046,0.13147678109282604,0.11864285365496224
2003-10-29 15:39:46,0.12896117974510485,0.1258169832511352,0.1318191806240541,0.11733668636163694
2003-10-29 15:49:46,0.12784462131940014,0.12577205918257736,0.13132609014112126,0.11775745886029518
2003-10-29 15:59:46,0.1273976268372473,0.1259263147614631,0.1318694272181253,0.11817788954538654
2003-10-29 16:09:46,0.12888734801503976,0.12581512769178105,0.1310356951023005,0.11765774696029897
2003-10-29 16:19:46,0.12910269056106277,0.12495561306704342,0.1312729625469995,0.11716167781629835
2003-10-29 16:29:46,0.1292109966306955,0.12731173397138554,0.1321958591728114,0.11828956492016016
2003-10-29 16:39:46,0.128536549636213,0.12653039699204097,0.1309190390155766,0.11688598076077913
2003-10-29 16:49:46,0.1273361980565446,0.12547365594023122,0.13050896039845608,0.11381537184432775
2003-10-29 16:59:46,0.1294278040919972,0.12682596806484606,0.13200673861028334,0.11771800380877781
2003-10-29 17:09:46,0.12796581864348927,0.12469783680843824,0.13069769031691011,0.11738644465061653
2003-10-29 17:19:46,0.12853464524634947,0.12477743053860064,0.12975975389423278,0.11685160408222908
2003-10-29 17:29:46,0.1296977391474207,0.12713999707016957,0.13179427706431052,0.11832858049709381
2003-10-29 17:39:46,0.1280341813565108,0.12492768201572374,0.13070638214756544,0.11668660579129696
2003-10-29 17:49:46,0.12826036427559948,0.12625499291957668,0.13151716392402,0.11787821670979859
2003-10-29 17:59:46,0.12982880023438653,0.1262452756482248,0.1318135162849742,0.11845607695688129
2003-10-29 18:09:46,0.1289057571170469,0.1255460715855269,0.13111353093412761,0.11826221983495155
2003-10-29 18:19:46,0.12942653449875466,0.12588334391327738,0.13081683675960737,0.1177249377410996
2003-10-29 18:29:46,0.12993959665999333,0.12666629229942888,0.13122364373260467,0.1183853215489026
2003-10-29 18:39:46,0.13026309878412068,0.1250670442892717,0.13188041408271928,0.118036085746373
2003-10-29 18:49:46,0.1293466966160468,0.12635436300600628,0.13155515406025683,0.11716968601982364
2003-10-29 18:59:46,0.1302314077835826,0.12612466429024774,0.1323001123101716,0.11889613750671252
2003-10-29 19:09:46,0.1302065042238396,0.12620069339323203,0.13100156257629822,0.11701259827139793
2003-10-29 19:19:46,0.12925831339420799,0.12511094291713548,0.1302386835294689,0.11715718540944199
2003-10-29 19:29:46,0.13172918599540948,0.12655354265344967,0.13121251037648293,0.1186525220958047
2003-10-29 19:39:46,0.12849660627960352,0.12475760535182433,0.13135763465012962,0.11708701596757562
2003-10-29 19:49:46,0.12930084476781106,0.12582460081058605,0.13230499536110185,0.11774154011426231
2003-10-29 19:59:46,0.13265579373992867,0.1270784217979396,0.13169979002881108,0.11857419795888276
2003-10-29 20:09:46,0.13066770838419936,0.12562561648517961,0.13037379754870806,0.11787904682845822
2003-10-29 20:19:46,0.13068758240148473,0.1256651203672052,0.13037233263342943,0.11717896381659158
2003-10-29 20:29:46,0.1315672640265634,0.1265408955515411,0.13229708481859465,0.11822095805459115
2003-10-29 20:39:46,0.1296975926558919,0.12509761218809473,0.13125792275013412,0.11726998388593092
2003-10-29 20:49:46,0.13053440109380288,0.12658733336588684,0.13116826993505615,0.11839513648127302
2003-10-29 20:59:46,0.1311875091557207,0.12603447433956821,0.13131764246301103,0.11819673812197833
2003-10-29 21:09:46,0.13068099028272817,0.12482513794618946,0.13055906050100186,0.11818623956247794
2003-10-29 21:19:46,0.12972650031739863,0.12600219737291884,0.13194589579569188,0.11788358806582183
2003-10-29 21:29:46,0.13032169539528327,0.1261774500708039,0.13249489721177773,0.11850524927974826
2003-10-29 21:39:46,0.12937794814199957,0.12497050637238187,0.13146335270276818,0.1179741686605779
2003-10-29 21:49:46,0.13063269690902968,0.12465012940084992,0.1318391523023593,0.11792641242248003
2003-10-29 21:59:46,0.13171253479173842,0.12760579129840266,0.1317538942331171,0.11883353679378797
2003-10-29 22:09:46,0.12704101762781417,0.12441105522730628,0.13069939938473552,0.11790365740514488
2003-10-29 22:19:46,0.12825152595341627,0.12544997314321993,0.1315998828067779,0.11768997509643807
2003-10-29 22:29:46,0.12942287221055712,0.125396015430442,0.13114937252795555,0.11838659114214571
2003-10-29 22:39:46,0.12810366717124827,0.12570169441867218,0.13167093119781248,0.11783822452268068
2003-10-29 22:49:46,0.1272376580887738,0.12642389765125164,0.13165799111284815,0.11779862297963628
2003-10-29 22:59:46,0.12951442941549904,0.12700312515259501,0.13176673665706243,0.11822994286830366
2003-10-29 23:09:46,0.12920459983397659,0.12571160701206102,0.13102597783094924,0.11873802431759321
2003-10-29 23:19:46,0.12858733336588762,0.1258273353191074,0.1318219639630838,0.11800146491527852
2003-10-29 23:29:46,0.12821885834269192,0.12625181893647153,0.13178700131842327,0.11852722300893478
2003-10-29 23:39:46,0.12775174569070794,0.1260873577811416,0.13122383905464075,0.11790673372723307
2003-10-29 23:49:46,0.1293861516675628,0.1255460715855266,0.13116289857903152,0.11819927730846008
2003-10-29 23:59:46,0.1286854338590751,0.1270724644758047,0.13207427120464946,0.11813267249377316
2003-10-30 00:09:46,0.12882943503100724,0.12554079789052242,0.13121426827481855,0.11715747839249879
2003-10-30 00:19:46,0.12847516968601996,0.12661980565457284,0.13219170857952078,0.11794653059231257
2003-10-30 00:29:46,0.12945622344841026,0.12683807803115407,0.13183070462424903,0.11927320669954486
2003-10-30 00:39:46,0.12734972410762194,0.12538068265052024,0.13040954148151843,0.11793515308364513
2003-10-30 00:49:46,0.1264270716343575,0.12465105718052609,0.13010259290004347,0.11740890668489556
2003-10-30 00:59:46,0.1286905122320434,0.12571375555447123,0.1319189901850671,0.11831617754772997
2003-10-30 01:09:46,0.12742135846476849,0.12570232921529367,0.13147609746569708,0.11751677327994445
2003-10-30 01:19:46,0.12821080130865742,0.1251466868499441,0.1310478050686071,0.11809258264563571
2003-10-30 01:29:46,0.12774871819913072,0.12564793202793073,0.13178099516577943,0.11849045363543026
2003-10-30 01:39:46,0.12656413887396847,0.12586293276038804,0.13090224132037742,0.11787431026905512
2003-10-30 01:49:46,0.12841603593925513,0.12513916695151156,0.13113838566336247,0.1185485619415012
2003-10-30 01:59:46,0.12842546022755014,0.12580106450510328,0.1311623126129205,0.11927872454709551
2003-10-30 02:09:46,0.1275421163142728,0.12572757458860326,0.13120269544411395,0.11779002880999881
2003-10-30 02:19:46,0.12696537916890502,0.12597958884711277,0.13113120757849572,0.11740036134576787
2003-10-30 02:29:46,0.1278734801503981,0.12640724644758017,0.13156814297573038,0.11958704038283027
2003-10-30 02:39:46,0.12732208603935766,0.12566604814688306,0.13177679574197926,0.1184215049562952
2003-10-30 02:49:46,0.1271570877484252,0.12660535182381993,0.13126568680111428,0.11801127984764768
2003-10-30 02:59:46,0.12761541090873585,0.12556765467063843,0.13360046877288975,0.11881400459006668
2003-10-30 03:09:46,0.1261931734947999,0.12447131207578636,0.1308524342008883,0.11747385126226809
2003-10-30 03:19:46,0.12745773719419923,0.1251265686801117,0.13187133160798836,0.11777640509790382
2003-10-30 03:29:46,0.12837330924361534,0.12598891547438812,0.13212310171395147,0.1189886713218421
2003-10-30 03:39:46,0.12637096537916875,0.12532066995458782,0.13174774158894478,0.117918062405389
2003-10-31 00:09:46,0.12585292250598087,0.12579222618291916,0.13095370867718212,0.11896000781288077
2003-10-31 00:19:46,0.1264417696176563,0.12554519263635885,0.13253708677181433,0.11932975242931775
2003-10-31 00:29:46,0.12734025098881788,0.1259068802187602,0.1321449289516095,0.11989618633722293
2003-10-31 00:39:46,0.12544118365154563,0.12515298598564392,0.13208540456076975,0.11859792958640498
2003-10-31 00:49:46,0.12593310220225565,0.12540280287123376,0.1320461936618008,0.11917500854533875
2003-10-31 00:59:46,0.12720518580008744,0.12586210264173073,0.13278895453879647,0.11962669075638295
2003-10-31 01:09:46,0.12675936325015827,0.12546901704184704,0.13234703842961235,0.11961809658674742
2003-10-31 01:19:46,0.1266617022315542,0.1259869134235072,0.1326979832999653,0.11961047902729406
2003-10-31 01:29:46,0.12698872015235133,0.12577108257239147,0.1324553933297525,0.11996743005029356
2003-10-31 01:39:46,0.12449538551687057,0.12333151032765274,0.13154616924654491,0.11983651545485483
2003-10-31 01:49:46,0.12738297768445728,0.12772313101225696,0.13272776991063986,0.11950158699155128
2003-10-31 01:59:46,0.1271221251037652,0.12652526978856474,0.13281219786122458,0.11919581034230069
2003-10-31 02:09:46,0.12497324088090178,0.1260990282728653,0.13139376922701299,0.11932418575125599
2003-10-31 02:19:46,0.1257091654865951,0.12487479857414875,0.13106816739098684,0.11932701792079575
2003-10-31 02:29:46,0.12676722496215695,0.1253050930221197,0.13164617412959706,0.12036383612481003
2003-10-31 02:39:46,0.12570398945261044,0.12588534596415812,0.1316913423507006,0.11859036085746222
2003-10-31 02:49:46,0.12560266614580692,0.12562254016309307,0.1322513794618878,0.1192562136823084
2003-10-31 02:59:46,0.12728731871673313,0.12622466917330047,0.1320441916109186,0.12003799013623587
2003-10-31 03:09:46,0.12553015283949398,0.12662996240050753,0.1320643097807512,0.11893798525318514
2003-10-31 03:19:46,0.12670843302895715,0.12608110747595105,0.13152727183944607,0.11870901899506774
2003-10-31 03:29:46,0.12720069339323206,0.1259955564236532,0.13093031886322726,0.12052541628009039
2003-10-31 03:39:46,0.12576043752136462,0.12585355730260386,0.13111841398505775,0.11887850969285578
2003-10-31 03:49:46,0.12634479222618367,0.12551677327994681,0.13151613848332458,0.11869842277454784
2003-10-31 03:59:46,0.12649436007617604,0.12726402656379712,0.1326489574686265,0.12005224864495147
2003-10-31 04:09:46,0.12669251428292405,0.12610127447629288,0.1316128717222522,0.11991166560867175
2003-10-31 04:19:46,0.12644660383807735,0.12466653645197509,0.13154529029737702,0.11829151814053267
2003-10-31 04:29:46,0.12694545632110874,0.12634655012451645,0.13236852385370482,0.11928961375067014
2003-10-31 04:39:46,0.1256058889594212,0.12573372723277482,0.1328034083695496,0.11987504272669501
2003-10-31 04:49:46,0.12543551931246705,0.12506147761121103,0.13199624005078375,0.1186179989257286
2003-10-31 04:59:46,0.1266218565359625,0.12620391620684543,0.1324954831778901,0.12029923336100308
2003-10-31 05:09:46,0.1261546950534688,0.1255598906196591,0.13187890033692987,0.11896406074515223
2003-10-31 05:19:46,0.1271570389179159,0.12602607549196748,0.13178387616582804,0.11947072610967155
2003-10-31 05:29:46,0.12664031446847926,0.12634777088724927,0.13297885638947207,0.11976673665706267
2003-10-31 05:39:46,0.12604502172957627,0.12553025050051209,0.13082108501391815,0.119275062258899
2003-10-31 05:49:46,0.12501235411885253,0.1256940280287124,0.1320013672542606,0.11875482201279307
2003-10-31 05:59:46,0.12685663362468821,0.1262290150886277,0.13222891742760906,0.12024249230919391
2003-10-31 06:09:46,0.12544157429561986,0.1250358415938281,0.13115083744323502,0.11906186825528564
2003-10-31 06:19:46,0.12691728111724174,0.1247983788270914,0.13171209531715397,0.1193401533277981
2003-10-31 06:29:46,0.12744035353288735,0.12605024659407116,0.13313486986669232,0.12009624493383353
2003-10-31 06:39:46,0.12650725133063181,0.12577332877582012,0.1324328336344547,0.11931085502221707
2003-10-31 06:49:46,0.12511196835782903,0.12475111089408678,0.13246862639777401,0.1191532301381899
2003-10-31 06:59:46,0.12791938082914178,0.12721041066458275,0.13299365203379038,0.12039865227794136
2003-10-31 07:09:46,0.1260727086283512,0.12600546901704177,0.13237379754870862,0.11954739000927603
2003-10-31 07:19:46,0.126215586698569,0.12620523463059777,0.1320573758484297,0.1192447385126222
2003-10-31 07:29:46,0.1270507837296744,0.12697685433859024,0.13206953464524687,0.11977821182674803
2003-10-31 07:39:46,0.12563352702768713,0.1245872357048688,0.1317271839445292,0.1193649103960148
2003-10-31 07:49:46,0.1267822159285122,0.12744328336344596,0.1327413447922265,0.11966341129937919
2003-10-31 07:59:46,0.1270911665608665,0.12701679769519986,0.13250637238146434,0.12037062356560246
2003-10-31 08:09:46,0.1271534254602269,0.1266342106548171,0.1310845256116017,0.11916158015528112
